FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA EMPLEADA,EDAD,SEXO,ESTADO CIVIL,CLASE DE EMPLEADO,ESCOLARIDAD
01/01/2010 00:00:00,MAGDALENA,SANTA MARTA (CT),Viernes,07:20:00 PM,HONDAS DEL CARIBE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,25,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,MAGDALENA,SANTA MARTA (CT),Viernes,10:00:00 PM,PESCAITO,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
05/02/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,01:15:00 AM,OLARTE E-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,24,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
11/12/2010 00:00:00,ATLÁNTICO,BARRANQUILLA (CT),Viernes,11:00:00 PM,EL PARAISO,URBANA,VIAS PUBLICAS,CONTUNDENTES,62,MASCULINO,SOLTERO,INDEPENDIENTE,TECNICO
01/01/2010 00:00:00,META,CASTILLA LA NUEVA,Viernes,10:00:00 AM,OLGA LUCIA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,40,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,META,CASTILLA LA NUEVA,Viernes,11:00:00 AM,VEREDA ARENALES,RURAL,DENTRO DE LA VIVIENDA,CONTUNDENTES,,FEMENINO,UNION LIBRE,NO REPORTA,NO REPORTADO
01/01/2010 00:00:00,META,GRANADA,Viernes,05:00:00 AM,TROCHA 5,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,37,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,META,GRANADA,Viernes,08:00:00 AM,BRISAS DEL ARIARI,URBANA,CASAS DE HABITACION,NO REPORTADO,30,FEMENINO,NO REPORTA,INDEPENDIENTE,NO REPORTADO
"01/01/2010 00:00:00,META,LA MACARENA,Viernes,08:00:00 PM,CENTRO,URBANA,""COLEGIOS, ESCUELAS"",CONTUNDENTES,20,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA"
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,11:00:00 AM,ALPES LOS E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADO
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,12:00:00 AM,POPULAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,43,FEMENINO,CASADO,EMPLEADO PARTICULAR,TECNICO
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,02:00:00 AM,CORALINA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,41,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,04:00:00 AM,C.CERRADO  LLANO HERMOSO,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,MASCULINO,CASADO,AMA DE CASA,SUPERIOR
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,02:00:00 PM,BARZAL ALTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,8,MASCULINO,SOLTERO,ESTUDIANTE,PRIMARIA
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,04:00:00 PM,SAN JORGE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,49,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,07:30:00 PM,KIRPA,URBANA,CASAS DE HABITACION,CONTUNDENTES,27,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,META,VILLAVICENCIO (CT),Viernes,09:30:00 PM,VILLAS DEL PALMAR,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
,SUCRE,COROZAL,Sábado,10:00:00 AM,-,RURAL,CASAS DE HABITACION,CONTUNDENTES,46,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
,ATLÁNTICO,SOLEDAD,Lunes,09:00:00 PM,VILLA SOLEDAD,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,42,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,SANTANDER,GIRÓN,Sábado,10:30:00 PM,SAN ANTONIO DEL CARRIZAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
07/07/2010 00:00:00,BOYACÁ,TUNJA (CT),Miércoles,11:00:00 AM,BARRIO LA FUENTE,URBANA,CASAS DE HABITACION,CONTUNDENTES,50,FEMENINO,CASADO,EDUCADOR,SUPERIOR
11/06/2010 00:00:00,ANTIOQUIA,MEDELLÍN (CT),Sábado,10:45:00 AM,LOPEZ DE MESA C-7,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
11/08/2010 00:00:00,BOLÍVAR,CARTAGENA (CT),Lunes,11:59:00 PM,PASEO DE BOLIVAR,URBANA,VIAS PUBLICAS,CONTUNDENTES,35,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,NORTE DE SANTANDER,BOCHALEMA,Viernes,03:00:00 AM,SANTISIMA TRINIDAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,EMPLEADO SALUD,TECNICO
09/04/2010 00:00:00,VALLE,CALI (CT),Sábado,11:00:00 AM,LA FLORESTA E8,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,NORTE DE SANTANDER,MUTISCUA,Viernes,05:30:00 PM,SECTOR LA CALDERA,RURAL,CASAS DE HABITACION,CONTUNDENTES,30,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,PUTUMAYO,SAN FRANCISCO,Viernes,04:00:00 AM,SAN FRANCISCO,URBANA,VIAS PUBLICAS,CONTUNDENTES,54,MASCULINO,UNION LIBRE,AGRICULTOR,PRIMARIA
01/01/2010 00:00:00,PUTUMAYO,SIBUNDOY,Viernes,03:00:00 AM,CENTRAL,URBANA,VIAS PUBLICAS,CONTUNDENTES,14,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADO
01/01/2010 00:00:00,RISARALDA,DOSQUEBRADAS,Viernes,04:30:00 AM,GUAYACANES,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,RISARALDA,LA VIRGINIA,Viernes,02:00:00 AM,LA MAGDALENA,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,RISARALDA,PEREIRA (CT),Viernes,12:00:00 PM,LAURELES I,URBANA,ALTAMAR,CONTUNDENTES,30,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,RISARALDA,PEREIRA (CT),Viernes,12:30:00 PM,CENTRO (A) PEREIRA,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
01/01/2010 00:00:00,RISARALDA,SANTA ROSA DE CABAL,Viernes,08:00:00 AM,B. LOS ROBLES,URBANA,CASAS DE HABITACION,CONTUNDENTES,51,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,SANTANDER,BARRANCABERMEJA,Viernes,10:50:00 AM,CAMPO GALAN,RURAL,VIAS PUBLICAS,CORTOPUNZANTES,29,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,SANTANDER,BARRANCABERMEJA,Viernes,07:30:00 PM,EL PARNASO,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,CASADO,INDEPENDIENTE,TECNICO
01/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,03:00:00 AM,VILLA DE LOS CONQUISTADORES,URBANA,CASAS DE HABITACION,CONTUNDENTES,36,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,03:30:00 AM,LA JOYA,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,SOLTERO,ESTUDIANTE,SUPERIOR
01/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,08:00:00 AM,SAN MARTIN,URBANA,VIAS PUBLICAS,CONTUNDENTES,28,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,09:00:00 AM,VDA. RETIRO CHIQUITO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,38,MASCULINO,UNION LIBRE,COMERCIANTE,PRIMARIA
01/01/2010 00:00:00,SANTANDER,BUCARAMANGA (CT),Viernes,03:00:00 PM,JOSE MARIA CORDOBA,URBANA,CASAS DE HABITACION,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SANTANDER,FLORIDABLANCA,Viernes,03:30:00 AM,LA CUMBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,38,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SANTANDER,FLORIDABLANCA,Viernes,07:00:00 AM,RUITOQUE BAJO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,24,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SANTANDER,FLORIDABLANCA,Viernes,03:00:00 PM,ALTAMIRA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,33,FEMENINO,SEPARADO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SANTANDER,FLORIDABLANCA,Viernes,09:30:00 PM,GONZALEZ CHAPARRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
06/11/2010 00:00:00,PUTUMAYO,COLÓN,Viernes,04:00:00 PM,CENTRO,URBANA,PERIMETRO URBANO,CONTUNDENTES,46,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
05/05/2010 00:00:00,VALLE,CALI (CT),Miércoles,04:30:00 PM,BRISAS DE MAYO E20,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,37,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,PRIMARIA
,META,ACACÍAS,Martes,11:00:00 PM,VEREDA GUAYURIBA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,35,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,SANTANDER,GUADALUPE,Viernes,12:00:00 AM,EL HOSPITAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,38,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,SANTANDER,MOGOTES,Viernes,08:00:00 PM,VRDA  LA PALMITA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,35,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SANTANDER,PIEDECUESTA,Viernes,02:00:00 AM,CENTRO P/TA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,42,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SANTANDER,PIEDECUESTA,Viernes,06:00:00 AM,CENTRO P/TA,URBANA,VIAS PUBLICAS,CONTUNDENTES,20,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
,CASANARE,OROCUÉ,Jueves,04:30:00 PM,TIERRA BLANCA,URBANA,VIAS PUBLICAS,CONTUNDENTES,47,FEMENINO,UNION LIBRE,COMERCIANTE,PRIMARIA
01/01/2010 00:00:00,SANTANDER,SOCORRO,Viernes,04:00:00 AM,PORTAL DE SARAVITA,URBANA,APARTAMENTO,CONTUNDENTES,41,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
,SUCRE,SANTIAGO DE TOLÚ,Jueves,06:00:00 PM,CENTRO,URBANA,CASAS DE HABITACION,CONTUNDENTES,51,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,TECNICO
,BOYACÁ,CHIQUINQUIRÁ,Jueves,01:45:00 PM,B. NUEVA COLOMBIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,32,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,12:15:00 AM,CAMILO TORRES,URBANA,CASAS DE HABITACION,PUNZANTES,25,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,12:45:00 AM,CIUDADELA UNIVERSITARIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,29,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,12:45:00 AM,CIUDADELA UNIVERSITARIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,59,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,01:30:00 AM,SIMON BOLIVAR,URBANA,CASAS DE HABITACION,CONTUNDENTES,33,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,01:30:00 AM,VILLA  MADY,URBANA,CASAS DE HABITACION,CONTUNDENTES,,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,07:00:00 AM,DIVINO  SALVADOR,URBANA,CASAS DE HABITACION,CONTUNDENTES,23,MASCULINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,08:30:00 AM,CIUDADELA UNIVERSITARIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,31,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,SUCRE,SINCELEJO (CT),Viernes,01:00:00 PM,LA PALMA,URBANA,CASAS DE HABITACION,ARMA BLANCA,35,FEMENINO,CASADO,EMPLEADO PARTICULAR,SECUNDARIA
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:00:00 PM,RAMAJAL E-4,URBANA,CASAS DE HABITACION,CONTUNDENTES,17,FEMENINO,SOLTERO,DESEMPLEADO,SECUNDARIA
11/02/2010 00:00:00,VALLE,RIOFRÍO,Martes,12:00:00 AM,CGTO. SALONICA,URBANA,PARQUES,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
11/08/2010 00:00:00,BOYACÁ,DUITAMA,Lunes,08:00:00 PM,SAN JOSE,URBANA,CASAS DE HABITACION,CONTUNDENTES,34,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
05/12/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,08:40:00 PM,URB. EL PEÑÓN DEL CORTIJO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,26,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
01/02/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,07:00:00 PM,BELLAVISTA E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,28,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,BUGALAGRANDE,Viernes,04:00:00 AM,CTO. CEILAN,RURAL,CASAS DE HABITACION,CONTUNDENTES,,FEMENINO,CASADO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,PETECUY III E6,URBANA,CASAS DE HABITACION,ARMA BLANCA,67,MASCULINO,CASADO,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,PRADOS DEL NORTE E2,URBANA,CASAS DE HABITACION,CONTUNDENTES,39,FEMENINO,DIVORCIADO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,PRIMITIVO CRESPO E8,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,3,MASCULINO,SOLTERO,DESEMPLEADO,ANALFABETA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,12:00:00 AM,SIN ESPECIFICAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,48,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,01:00:00 AM,POTRERO GRANDE E21,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,26,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,01:30:00 AM,MOJICA E15,URBANA,VIAS PUBLICAS,CONTUNDENTES,32,FEMENINO,VIUDO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,02:00:00 AM,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,CORTANTES,21,FEMENINO,SOLTERO,INDEPENDIENTE,TECNICO
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,02:00:00 AM,EL PONDAJE E13,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,DIVORCIADO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,02:00:00 AM,MARROQUIN I E14,URBANA,VIAS PUBLICAS,CONTUNDENTES,42,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,05:00:00 AM,CRISTOBAL COLON E10,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,63,FEMENINO,UNION LIBRE,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,05:00:00 AM,PRIMAVERA E11,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,31,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:00:00 AM,ASTURIAS E12,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,23,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:00:00 AM,BELEN E20,URBANA,CASAS DE HABITACION,ARMA BLANCA,49,FEMENINO,CASADO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:00:00 AM,CANEY E17,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,33,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:00:00 AM,SIETE DE AGOSTO E7,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,27,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:30:00 AM,ALFONSO LOPEZ I E7,URBANA,VIAS PUBLICAS,CONTUNDENTES,46,FEMENINO,CASADO,INDEPENDIENTE,TECNICO
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,08:00:00 AM,CALIMIO DESEPAZ E21,URBANA,VIAS PUBLICAS,CONTUNDENTES,17,FEMENINO,SOLTERO,ESTUDIANTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,08:00:00 AM,LA FLORESTA E8,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,56,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,08:00:00 AM,LAS ACACIAS E10,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,40,MASCULINO,CASADO,COMERCIANTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 AM,MARROQUIN I E14,URBANA,CASAS DE HABITACION,CONTUNDENTES,22,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,09:30:00 AM,EL POBLADO II E13,URBANA,VIAS PUBLICAS,CONTUNDENTES,36,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,10:00:00 AM,LOS LAGOS E13,URBANA,VIAS PUBLICAS,CONTUNDENTES,31,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,10:00:00 AM,PETECUY III E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,42,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,10:00:00 AM,SAN LUIS E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,39,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,11:00:00 AM,MOJICA E15,URBANA,CASAS DE HABITACION,CONTUNDENTES,40,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,11:30:00 AM,ANDRES SANIN E7,URBANA,VIAS PUBLICAS,CONTUNDENTES,38,FEMENINO,UNION LIBRE,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,11:57:00 AM,ALIRIO MORA BELTRAN E14,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,31,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,03:00:00 PM,MANUELA BELTRAN E14,URBANA,VIAS PUBLICAS,CONTUNDENTES,72,FEMENINO,CASADO,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,03:29:00 PM,TEJARES DE SALOMIA E6,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,17,FEMENINO,SOLTERO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,04:30:00 PM,ALAMEDA E9,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,21,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:30:00 PM,EL RETIRO E15,URBANA,CASAS DE HABITACION,CONTUNDENTES,35,MASCULINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,06:30:00 PM,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,CONTUNDENTES,61,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,07:00:00 PM,METROPOLITANO DEL NORTE E5,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,41,FEMENINO,CASADO,EMPLEADO PARTICULAR,SUPERIOR
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,07:30:00 PM,CIUDADELA DEL RIO E21,URBANA,VIAS PUBLICAS,CONTUNDENTES,53,FEMENINO,CASADO,INDEPENDIENTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,07:30:00 PM,EL POBLADO I E13,URBANA,VIAS PUBLICAS,CONTUNDENTES,30,FEMENINO,SOLTERO,INDEPENDIENTE,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,08:30:00 PM,PAMPA LINDA E19,URBANA,VIAS PUBLICAS,CONTUNDENTES,37,MASCULINO,DIVORCIADO,EMPLEADO PARTICULAR,SUPERIOR
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 PM,BELALCAZAR E9,URBANA,CASAS DE HABITACION,ARMA BLANCA,57,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 PM,SAN ANTONIO E3,URBANA,VIAS PUBLICAS,CONTUNDENTES,19,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,09:00:00 PM,SIMON BOLIVAR E8,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,34,MASCULINO,SOLTERO,COMERCIANTE,SECUNDARIA
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,10:30:00 PM,LA RIVERA E5,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,34,FEMENINO,SOLTERO,AMA DE CASA,TECNICO
01/01/2010 00:00:00,VALLE,CALI (CT),Viernes,11:30:00 PM,ULPIANO LLOREDA E13,URBANA,VIAS PUBLICAS,CONTUNDENTES,39,FEMENINO,UNION LIBRE,INDEPENDIENTE,SECUNDARIA
01/05/2010 00:00:00,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,03:30:00 PM,JERUSALÉN E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,25,FEMENINO,UNION LIBRE,NO REPORTA,SECUNDARIA
01/01/2010 00:00:00,VALLE,EL CERRITO,Viernes,01:00:00 AM,EL CARMEN,RURAL,VIAS PUBLICAS,CONTUNDENTES,35,FEMENINO,SOLTERO,AMA DE CASA,PRIMARIA
01/01/2010 00:00:00,VALLE,FLORIDA,Viernes,08:00:00 AM,-,URBANA,VIAS PUBLICAS,CONTUNDENTES,58,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,PRIMARIA
07/03/2010 00:00:00,VALLE,PALMIRA,Sábado,05:30:00 PM,CORONADO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,21,FEMENINO,SOLTERO,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,PALMIRA,Viernes,02:30:00 PM,20 DE JULIO,URBANA,VIAS PUBLICAS,CONTUNDENTES,46,FEMENINO,UNION LIBRE,AMA DE CASA,SECUNDARIA
01/01/2010 00:00:00,VALLE,PALMIRA,Viernes,04:00:00 PM,SEMBRADOR,URBANA,VIAS PUBLICAS,CONTUNDENTES,23,FEMENINO,CASADO,EMPLEADO PARTICULAR,TECNICO
01/01/2010 00:00:00,VALLE,PALMIRA,Viernes,06:00:00 PM,LOS ROBLES,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,19,FEMENINO,UNION LIBRE,EMPLEADO PARTICULAR,SECUNDARIA
01/01/2010 00:00:00,VALLE,PALMIRA,Viernes,08:00:00 PM,ZAMORANO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,28,MASCULINO,SOLTERO,AMA DE CASA,SECUNDARIA
